"","season","round","round_number","venue","home_team","away_team","margin","home_goals","home_behinds","home_points","away_goals","away_behinds","away_points","distance_diff","venue_exp_last_3","venue_exp_last_5","round_type","match_id","round_id","date","start_season_id","home_elo","away_elo","outcome"
"1694",2009,"R4",4,"Football Park","Adelaide","Geelong",-48,13,8,86,21,8,134,627389.937255449,34,44,"Regular","2009.4.Adelaide.Geelong","2009.4",2009-04-18,FALSE,1505.53478215567,1677.13339205777,"loss"
"1695",2009,"R4",4,"M.C.G.","Richmond","Melbourne",-8,13,14,92,14,16,100,0,-4,-19,"Regular","2009.4.Richmond.Melbourne","2009.4",2009-04-19,FALSE,1449.11533118708,1313.01697646223,"loss"
"1696",2009,"R4",4,"M.C.G.","Hawthorn","Port Adelaide",-30,12,13,85,17,13,115,653816.807797503,22,27,"Regular","2009.4.Hawthorn.Port Adelaide","2009.4",2009-04-18,FALSE,1616.05422315942,1481.95145776328,"loss"
"1697",2009,"R4",4,"Subiaco","West Coast","Western Bulldogs",33,17,14,116,12,11,83,2724334.01488462,35,46,"Regular","2009.4.West Coast.Western Bulldogs","2009.4",2009-04-19,FALSE,1404.90597612708,1592.60160366459,"win"
"1698",2009,"R5",5,"M.C.G.","Melbourne","Adelaide",-17,4,10,34,7,9,51,653816.807797503,31,39,"Regular","2009.5.Melbourne.Adelaide","2009.5",2009-04-26,FALSE,1335.82576030802,1490.48086671492,"loss"
"1699",2009,"R5",5,"Kardinia Park","Geelong","Brisbane Lions",93,18,18,126,5,3,33,1423810.42257328,21,28,"Regular","2009.5.Geelong.Brisbane Lions","2009.5",2009-04-26,FALSE,1692.18730749852,1475.19906173449,"win"
"1700",2009,"R5",5,"Docklands","Western Bulldogs","Carlton",-43,13,12,90,21,7,133,0,8,6,"Regular","2009.5.Western Bulldogs.Carlton","2009.5",2009-04-26,FALSE,1545.76379402865,1491.16858223116,"loss"
"1701",2009,"R5",5,"M.C.G.","Essendon","Collingwood",5,13,15,93,12,16,88,0,-22,-36,"Regular","2009.5.Essendon.Collingwood","2009.5",2009-04-25,FALSE,1450.44423601955,1534.06644123942,"win"
"1702",2009,"R5",5,"Docklands","North Melbourne","Richmond",-36,7,16,58,13,16,94,0,11,7,"Regular","2009.5.North Melbourne.Richmond","2009.5",2009-04-25,FALSE,1478.96308843308,1426.30654734129,"loss"
"1703",2009,"R5",5,"Football Park","Port Adelaide","St Kilda",-66,5,6,36,15,12,102,653816.807797503,35,45,"Regular","2009.5.Port Adelaide.St Kilda","2009.5",2009-04-24,FALSE,1522.07295213988,1616.54129628234,"loss"
"1704",2009,"R5",5,"Subiaco","Fremantle","Sydney",21,18,13,121,16,4,100,3294370.92846447,33,41,"Regular","2009.5.Fremantle.Sydney","2009.5",2009-04-25,FALSE,1393.94915386443,1520.96552083841,"win"
"1705",2009,"R5",5,"York Park","Hawthorn","West Coast",18,11,8,74,7,14,56,2521914.22168885,10,10,"Regular","2009.5.Hawthorn.West Coast","2009.5",2009-04-25,FALSE,1575.93272878283,1451.74378576302,"win"
"1706",2009,"R6",6,"Football Park","Port Adelaide","Adelaide",26,15,15,105,12,7,79,0,-1,-14,"Regular","2009.6.Port Adelaide.Adelaide","2009.6",2009-05-02,FALSE,1495.53438847471,1489.81062722304,"win"
"1707",2009,"R6",6,"M.C.G.","Hawthorn","Carlton",4,16,10,106,15,12,102,0,4,0,"Regular","2009.6.Hawthorn.Carlton","2009.6",2009-05-02,FALSE,1579.09024470278,1529.05636193163,"win"
"1708",2009,"R6",6,"Docklands","North Melbourne","Collingwood",-52,11,9,75,19,13,127,0,13,12,"Regular","2009.6.North Melbourne.Collingwood","2009.6",2009-05-01,FALSE,1444.29485930137,1519.64665065202,"loss"
"1709",2009,"R6",6,"Gabba","Brisbane Lions","Essendon",43,17,9,111,9,14,68,1362110.68375635,34,45,"Regular","2009.6.Brisbane Lions.Essendon","2009.6",2009-05-02,FALSE,1458.12805616753,1464.86402660695,"win"
"1710",2009,"R6",6,"Subiaco","West Coast","Fremantle",-13,9,20,74,13,9,87,0,2,-8,"Regular","2009.6.West Coast.Fremantle","2009.6",2009-05-02,FALSE,1448.58626984307,1427.21601523751,"loss"
"1711",2009,"R6",6,"M.C.G.","Melbourne","Geelong",-43,10,8,68,15,21,111,64839.6837648896,23,28,"Regular","2009.6.Melbourne.Geelong","2009.6",2009-05-03,FALSE,1336.4959997999,1709.25831306548,"loss"
"1712",2009,"R6",6,"S.C.G.","Sydney","Richmond",19,14,10,94,11,9,75,714175.896369736,21,30,"Regular","2009.6.Sydney.Richmond","2009.6",2009-05-03,FALSE,1487.69865946532,1460.97477647301,"win"
"1713",2009,"R6",6,"Docklands","Western Bulldogs","St Kilda",-28,11,10,76,14,20,104,0,-3,-18,"Regular","2009.6.Western Bulldogs.St Kilda","2009.6",2009-05-03,FALSE,1507.87601432818,1643.07985994751,"loss"
"1714",2009,"R7",7,"M.C.G.","Richmond","Brisbane Lions",-26,10,11,71,15,7,97,1362110.68375635,28,32,"Regular","2009.7.Richmond.Brisbane Lions","2009.7",2009-05-09,FALSE,1446.35620971991,1490.5569684222,"loss"
"1715",2009,"R7",7,"Carrara","Carlton","Fremantle",-7,11,15,81,13,10,88,2284079.38246711,1,1,"Regular","2009.7.Carlton.Fremantle","2009.7",2009-05-09,FALSE,1530.79051269703,1442.2340956873,"loss"
"1716",2009,"R7",7,"Docklands","Essendon","Hawthorn",44,17,14,116,10,12,72,0,13,11,"Regular","2009.7.Essendon.Hawthorn","2009.7",2009-05-08,FALSE,1432.43511435228,1577.35609393738,"win"
"1717",2009,"R7",7,"Subiaco","West Coast","Melbourne",8,12,18,90,13,4,82,2724334.01488462,33,44,"Regular","2009.7.West Coast.Melbourne","2009.7",2009-05-10,FALSE,1433.56818939328,1336.46449238078,"win"
"1718",2009,"R7",7,"Docklands","North Melbourne","Port Adelaide",5,20,5,125,18,12,120,653816.807797503,17,24,"Regular","2009.7.North Melbourne.Port Adelaide","2009.7",2009-05-09,FALSE,1418.36762177547,1517.74227436061,"win"
"1719",2009,"R7",7,"Docklands","Collingwood","St Kilda",-88,5,10,40,20,8,128,0,-25,-44,"Regular","2009.7.Collingwood.St Kilda","2009.7",2009-05-11,FALSE,1545.57388817792,1652.42955303936,"loss"
"1720",2009,"R7",7,"Kardinia Park","Geelong","Sydney",51,17,14,116,10,5,65,779015.474739716,21,28,"Regular","2009.7.Geelong.Sydney","2009.7",2009-05-09,FALSE,1709.28982048461,1502.31722621842,"win"
"1721",2009,"R7",7,"Football Park","Adelaide","Western Bulldogs",-32,12,14,86,17,16,118,653816.807797503,35,45,"Regular","2009.7.Adelaide.Western Bulldogs","2009.7",2009-05-10,FALSE,1467.60274133714,1498.52632123632,"loss"
"1722",2009,"R8",8,"Gabba","Brisbane Lions","Adelaide",36,18,11,119,12,11,83,1592231.39847999,32,43,"Regular","2009.8.Brisbane Lions.Adelaide","2009.8",2009-05-16,FALSE,1508.36224404293,1444.59210768657,"win"
"1723",2009,"R8",8,"M.C.G.","Collingwood","Carlton",-51,7,11,53,16,8,104,0,21,19,"Regular","2009.8.Collingwood.Carlton","2009.8",2009-05-17,FALSE,1518.47262119334,1513.88086978905,"loss"
"1724",2009,"R8",8,"Docklands","St Kilda","Essendon",19,13,12,90,10,11,71,0,8,2,"Regular","2009.8.St Kilda.Essendon","2009.8",2009-05-17,FALSE,1679.53082002394,1480.23500048009,"win"
"1725",2009,"R8",8,"Subiaco","Fremantle","Hawthorn",-22,9,11,65,13,9,87,2724334.01488462,33,43,"Regular","2009.8.Fremantle.Hawthorn","2009.8",2009-05-15,FALSE,1459.14373859528,1529.55620780958,"loss"
"1726",2009,"R8",8,"Kardinia Park","Geelong","North Melbourne",70,18,11,119,7,7,49,64839.6837648896,21,27,"Regular","2009.8.Geelong.North Melbourne","2009.8",2009-05-16,FALSE,1722.13596360815,1434.48056236344,"win"
"1727",2009,"R8",8,"Football Park","Port Adelaide","Richmond",3,14,18,102,15,9,99,653816.807797503,33,43,"Regular","2009.8.Port Adelaide.Richmond","2009.8",2009-05-17,FALSE,1501.62933377264,1428.55093409917,"win"
"1728",2009,"R8",8,"Stadium Australia","Sydney","West Coast",5,16,10,106,15,11,101,3294370.92846447,10,12,"Regular","2009.8.Sydney.West Coast","2009.8",2009-05-16,FALSE,1489.47108309487,1430.56599682721,"win"
"1729",2009,"R8",8,"M.C.G.","Melbourne","Western Bulldogs",-7,15,7,97,15,14,104,0,21,23,"Regular","2009.8.Melbourne.Western Bulldogs","2009.8",2009-05-16,FALSE,1339.46668494685,1521.53695488689,"loss"
"1730",2009,"R9",9,"Docklands","St Kilda","Brisbane Lions",16,14,13,97,13,3,81,1362110.68375635,28,33,"Regular","2009.9.St Kilda.Brisbane Lions","2009.9",2009-05-24,FALSE,1676.49953506171,1529.75370020414,"win"
"1731",2009,"R9",9,"Football Park","Adelaide","Carlton",44,15,14,104,8,12,60,653816.807797503,35,45,"Regular","2009.9.Adelaide.Carlton","2009.9",2009-05-23,FALSE,1423.20065152536,1548.61536510024,"win"
"1732",2009,"R9",9,"Subiaco","West Coast","Collingwood",-22,9,12,66,12,16,88,2724334.01488462,35,47,"Regular","2009.9.West Coast.Collingwood","2009.9",2009-05-23,FALSE,1432.30933478177,1483.73812588214,"loss"
"1733",2009,"R9",9,"M.C.G.","Richmond","Essendon",-40,12,13,85,19,11,125,0,10,0,"Regular","2009.9.Richmond.Essendon","2009.9",2009-05-23,FALSE,1433.84809061527,1483.26628544232,"loss"
"1734",2009,"R9",9,"Docklands","North Melbourne","Fremantle",13,14,14,98,12,13,85,2724334.01488462,20,27,"Regular","2009.9.North Melbourne.Fremantle","2009.9",2009-05-23,FALSE,1424.0002482663,1447.12027372998,"win"
"1735",2009,"R9",9,"M.C.G.","Hawthorn","Melbourne",22,17,12,114,13,14,92,0,-9,-23,"Regular","2009.9.Hawthorn.Melbourne","2009.9",2009-05-24,FALSE,1541.57967267487,1351.76977264584,"win"
"1736",2009,"R9",9,"S.C.G.","Sydney","Port Adelaide",55,18,15,123,10,8,68,1163454.78798523,21,30,"Regular","2009.9.Sydney.Port Adelaide","2009.9",2009-05-24,FALSE,1487.72774514031,1496.33217725654,"win"
"1737",2009,"R9",9,"Docklands","Geelong","Western Bulldogs",2,17,14,116,17,12,114,-64839.6837648896,-16,-27,"Regular","2009.9.Geelong.Western Bulldogs","2009.9",2009-05-22,FALSE,1732.6162777053,1509.23386718791,"win"
"1738",2009,"R10",10,"Docklands","North Melbourne","Brisbane Lions",-18,12,9,81,15,9,99,1362110.68375635,16,21,"Regular","2009.10.North Melbourne.Brisbane Lions","2009.10",2009-05-30,FALSE,1439.21895453762,1530.51269605124,"loss"
"1739",2009,"R10",10,"Docklands","Essendon","Geelong",-64,11,4,70,20,14,134,64839.6837648896,11,4,"Regular","2009.10.Essendon.Geelong","2009.10",2009-05-31,FALSE,1508.07863241193,1711.93852115266,"loss"
"1740",2009,"R10",10,"Football Park","Adelaide","Hawthorn",27,16,10,106,12,7,79,653816.807797503,34,46,"Regular","2009.10.Adelaide.Hawthorn","2009.10",2009-05-31,FALSE,1469.06342862896,1541.6902951906,"win"
"1741",2009,"R10",10,"Carrara","St Kilda","Melbourne",37,11,17,83,6,10,46,0,0,0,"Regular","2009.10.St Kilda.Melbourne","2009.10",2009-05-30,FALSE,1675.74053921461,1351.65915013011,"win"
"1742",2009,"R10",10,"M.C.G.","Collingwood","Port Adelaide",38,17,12,114,11,10,76,653816.807797503,39,46,"Regular","2009.10.Collingwood.Port Adelaide","2009.10",2009-05-31,FALSE,1497.8808451468,1460.14868989135,"win"
"1743",2009,"R10",10,"Subiaco","Fremantle","Richmond",-3,17,10,112,17,13,115,2724334.01488462,31,41,"Regular","2009.10.Fremantle.Richmond","2009.10",2009-05-30,FALSE,1431.90156745866,1409.03574364567,"loss"
"1744",2009,"R10",10,"Manuka Oval","Western Bulldogs","Sydney",40,18,9,117,12,5,77,-220308.510159753,-3,-5,"Regular","2009.10.Western Bulldogs.Sydney","2009.10",2009-05-30,FALSE,1529.91162374055,1523.9112325055,"win"
"1745",2009,"R10",10,"Docklands","Carlton","West Coast",41,16,15,111,10,10,70,2724334.01488462,18,21,"Regular","2009.10.Carlton.West Coast","2009.10",2009-05-29,FALSE,1502.75258799664,1418.16661551712,"win"
"1746",2009,"R11",11,"Docklands","Essendon","Adelaide",-16,18,6,114,21,4,130,653816.807797503,18,19,"Regular","2009.11.Essendon.Adelaide","2009.11",2009-06-07,FALSE,1492.31422725866,1500.83557868629,"loss"
"1747",2009,"R11",11,"Gabba","Brisbane Lions","Carlton",-6,16,10,106,16,16,112,1362110.68375635,32,43,"Regular","2009.11.Brisbane Lions.Carlton","2009.11",2009-06-06,FALSE,1537.11347828205,1524.07802535685,"loss"
"1748",2009,"R11",11,"M.C.G.","Melbourne","Collingwood",-66,8,12,60,19,12,126,0,-8,-20,"Regular","2009.11.Melbourne.Collingwood","2009.11",2009-06-08,FALSE,1351.8045002221,1523.14509063506,"loss"
"1749",2009,"R11",11,"Football Park","Port Adelaide","Fremantle",24,14,10,94,11,4,70,2133506.548813,31,41,"Regular","2009.11.Port Adelaide.Fremantle","2009.11",2009-06-06,FALSE,1434.88444440309,1426.27844881716,"win"
"1750",2009,"R11",11,"Subiaco","West Coast","Geelong",-22,11,11,77,15,9,99,2675673.45900473,35,46,"Regular","2009.11.West Coast.Geelong","2009.11",2009-06-07,FALSE,1396.84117815692,1727.70292630593,"loss"
"1751",2009,"R11",11,"Docklands","North Melbourne","St Kilda",-46,9,3,57,15,13,103,0,-12,-25,"Regular","2009.11.North Melbourne.St Kilda","2009.11",2009-06-06,FALSE,1432.61817230682,1675.59518912262,"loss"
"1752",2009,"R11",11,"M.C.G.","Hawthorn","Sydney",11,12,14,86,11,9,75,714175.896369736,19,22,"Regular","2009.11.Hawthorn.Sydney","2009.11",2009-06-07,FALSE,1509.91814513327,1494.13821816213,"win"
"1753",2009,"R11",11,"Docklands","Richmond","Western Bulldogs",-68,14,5,89,24,13,157,0,-20,-30,"Regular","2009.11.Richmond.Western Bulldogs","2009.11",2009-06-05,FALSE,1414.65886228717,1559.68463808392,"loss"
"1754",2009,"R12",12,"York Park","Hawthorn","Brisbane Lions",-42,7,9,51,13,15,93,1184112.29688438,10,12,"Regular","2009.12.Hawthorn.Brisbane Lions","2009.12",2009-06-14,FALSE,1518.83350935027,1529.65801875861,"loss"
"1755",2009,"R12",12,"Stadium Australia","Sydney","Collingwood",-23,9,12,66,13,11,89,714175.896369736,9,10,"Regular","2009.12.Sydney.Collingwood","2009.12",2009-06-20,FALSE,1485.22285394512,1542.0306279084,"loss"
"1756",2009,"R12",12,"Subiaco","Fremantle","Geelong",-19,11,9,75,13,16,94,2675673.45900473,33,42,"Regular","2009.12.Fremantle.Geelong","2009.12",2009-06-21,FALSE,1405.78706540707,1718.09089344065,"loss"
"1757",2009,"R12",12,"Docklands","Essendon","Melbourne",48,19,17,131,13,5,83,0,19,21,"Regular","2009.12.Essendon.Melbourne","2009.12",2009-06-19,FALSE,1478.09712893752,1332.91896294876,"win"
"1758",2009,"R12",12,"Football Park","Adelaide","North Melbourne",44,9,14,68,3,6,24,653816.807797503,33,44,"Regular","2009.12.Adelaide.North Melbourne","2009.12",2009-06-14,FALSE,1515.05267700742,1424.06605990827,"win"
"1759",2009,"R12",12,"Marrara Oval","Western Bulldogs","Port Adelaide",93,21,11,137,7,2,44,-530375.144049434,1,1,"Regular","2009.12.Western Bulldogs.Port Adelaide","2009.12",2009-06-13,FALSE,1581.31088943157,1455.37582781317,"win"
"1760",2009,"R12",12,"Docklands","Carlton","St Kilda",-9,14,11,95,16,8,104,0,-11,-28,"Regular","2009.12.Carlton.St Kilda","2009.12",2009-06-12,FALSE,1531.53348488029,1684.14730152116,"loss"
"1761",2009,"R12",12,"Docklands","Richmond","West Coast",15,13,14,92,11,11,77,2724334.01488462,6,10,"Regular","2009.12.Richmond.West Coast","2009.12",2009-06-13,FALSE,1393.03261093952,1406.4532110222,"win"
"1762",2009,"R13",13,"M.C.G.","Essendon","Carlton",69,21,10,136,9,13,67,0,-1,-6,"Regular","2009.13.Essendon.Carlton","2009.13",2009-06-26,FALSE,1495.63839370325,1539.20351042142,"win"
"1763",2009,"R13",13,"M.C.G.","Collingwood","Fremantle",84,26,13,169,13,7,85,2724334.01488462,38,45,"Regular","2009.13.Collingwood.Fremantle","2009.13",2009-06-27,FALSE,1556.3089306382,1416.72798672747,"win"
"1764",2009,"R13",13,"Subiaco","West Coast","Hawthorn",20,16,11,107,13,9,87,2724334.01488462,35,47,"Regular","2009.13.West Coast.Hawthorn","2009.13",2009-06-27,FALSE,1390.57457942369,1488.80706968399,"win"
"1765",2009,"R13",13,"Gabba","Brisbane Lions","Melbourne",55,16,15,111,8,8,56,1362110.68375635,32,42,"Regular","2009.13.Brisbane Lions.Melbourne","2009.13",2009-06-27,FALSE,1559.68445842489,1315.37769818304,"win"
"1766",2009,"R13",13,"Kardinia Park","Geelong","Port Adelaide",34,18,14,122,13,10,88,627389.937255449,21,28,"Regular","2009.13.Geelong.Port Adelaide","2009.13",2009-06-28,FALSE,1707.14997212025,1430.02903267939,"win"
"1767",2009,"R13",13,"Docklands","St Kilda","Richmond",56,13,14,92,5,6,36,0,23,19,"Regular","2009.13.St Kilda.Richmond","2009.13",2009-06-28,FALSE,1676.47727598003,1408.91124253804,"win"
"1768",2009,"R13",13,"Football Park","Adelaide","Sydney",16,12,13,85,10,9,69,1163454.78798523,36,48,"Regular","2009.13.Adelaide.Sydney","2009.13",2009-06-27,FALSE,1536.83049315952,1470.94455121532,"win"
"1769",2009,"R13",13,"M.C.G.","North Melbourne","Western Bulldogs",-22,12,14,86,17,6,108,0,0,-7,"Regular","2009.13.North Melbourne.Western Bulldogs","2009.13",2009-06-28,FALSE,1402.28824375617,1606.65768456535,"loss"
"1770",2009,"R14",14,"Carrara","Richmond","Adelaide",-17,13,7,85,15,12,102,255481.138988681,-2,-2,"Regular","2009.14.Richmond.Adelaide","2009.14",2009-07-04,FALSE,1399.37707459581,1544.53269034014,"loss"
"1771",2009,"R14",14,"Football Park","Port Adelaide","Brisbane Lions",48,19,14,128,11,14,80,1592231.39847999,35,45,"Regular","2009.14.Port Adelaide.Brisbane Lions","2009.14",2009-07-04,FALSE,1428.89437767515,1570.6224496055,"win"
"1772",2009,"R14",14,"Subiaco","Fremantle","Carlton",-15,15,10,100,16,19,115,2724334.01488462,32,40,"Regular","2009.14.Fremantle.Carlton","2009.14",2009-07-05,FALSE,1393.16759446437,1496.67552196359,"loss"
"1773",2009,"R14",14,"M.C.G.","Collingwood","Essendon",35,15,12,102,9,13,67,0,22,15,"Regular","2009.14.Collingwood.Essendon","2009.14",2009-07-03,FALSE,1579.86932290129,1538.16638216108,"win"
"1774",2009,"R14",14,"Docklands","St Kilda","Geelong",6,14,7,91,13,7,85,64839.6837648896,19,16,"Regular","2009.14.St Kilda.Geelong","2009.14",2009-07-05,FALSE,1686.01144392226,1708.2846271245,"win"
"1775",2009,"R14",14,"Docklands","Western Bulldogs","Hawthorn",88,19,19,133,6,9,45,0,18,18,"Regular","2009.14.Western Bulldogs.Hawthorn","2009.14",2009-07-04,FALSE,1605.53385174039,1459.30497289154,"win"
"1776",2009,"R14",14,"S.C.G.","Sydney","North Melbourne",15,15,10,100,13,7,85,714175.896369736,24,32,"Regular","2009.14.Sydney.North Melbourne","2009.14",2009-07-05,FALSE,1463.24235403471,1403.41207658114,"win"
"1777",2009,"R14",14,"M.C.G.","Melbourne","West Coast",20,17,10,112,13,14,92,2724334.01488462,30,35,"Regular","2009.14.Melbourne.West Coast","2009.14",2009-07-04,FALSE,1304.43970700243,1420.07667621614,"win"
"1778",2009,"R15",15,"Docklands","Western Bulldogs","Collingwood",-1,16,14,110,17,9,111,0,22,19,"Regular","2009.15.Western Bulldogs.Collingwood","2009.15",2009-07-10,FALSE,1628.65669753839,1603.24724415942,"loss"
"1779",2009,"R15",15,"S.C.G.","Sydney","Essendon",-35,10,12,72,15,17,107,714175.896369736,22,32,"Regular","2009.15.Sydney.Essendon","2009.15",2009-07-11,FALSE,1470.75572593602,1514.78846090295,"loss"
"1780",2009,"R15",15,"Football Park","Adelaide","Fremantle",117,19,16,130,1,7,13,2133506.548813,32,43,"Regular","2009.15.Adelaide.Fremantle","2009.15",2009-07-11,FALSE,1544.77533314904,1390.40960891536,"win"
"1781",2009,"R15",15,"Gabba","Brisbane Lions","Geelong",43,16,12,108,9,11,65,1423810.42257328,33,44,"Regular","2009.15.Brisbane Lions.Geelong","2009.15",2009-07-11,FALSE,1521.80784904083,1699.76843790869,"win"
"1782",2009,"R15",15,"York Park","Hawthorn","North Melbourne",9,10,13,73,9,10,64,0,9,11,"Regular","2009.15.Hawthorn.North Melbourne","2009.15",2009-07-12,FALSE,1436.18212709353,1395.89870467983,"win"
"1783",2009,"R15",15,"M.C.G.","Melbourne","Port Adelaide",11,15,11,101,13,12,90,653816.807797503,31,37,"Regular","2009.15.Melbourne.Port Adelaide","2009.15",2009-07-12,FALSE,1335.7668460059,1477.70897823981,"win"
"1784",2009,"R15",15,"M.C.G.","Carlton","Richmond",20,16,13,109,12,17,89,0,-9,-20,"Regular","2009.15.Carlton.Richmond","2009.15",2009-07-11,FALSE,1499.43350751259,1399.13443178691,"win"
"1785",2009,"R15",15,"Subiaco","West Coast","St Kilda",-20,11,4,70,13,12,90,2724334.01488462,33,44,"Regular","2009.15.West Coast.St Kilda","2009.15",2009-07-12,FALSE,1388.74953721267,1694.52763313807,"loss"
"1786",2009,"R16",16,"Docklands","St Kilda","Adelaide",57,15,15,105,7,6,48,653816.807797503,26,31,"Regular","2009.16.St Kilda.Adelaide","2009.16",2009-07-19,FALSE,1684.75354072727,1567.85749973799,"win"
"1787",2009,"R16",16,"Subiaco","Fremantle","Brisbane Lions",-15,7,5,47,9,8,62,3603568.95674186,34,42,"Regular","2009.16.Fremantle.Brisbane Lions","2009.16",2009-07-18,FALSE,1367.32744232641,1572.32801896118,"loss"
"1788",2009,"R16",16,"M.C.G.","Collingwood","Hawthorn",-45,11,10,76,18,13,121,0,17,8,"Regular","2009.16.Collingwood.Hawthorn","2009.16",2009-07-18,FALSE,1607.16720287072,1440.41613662691,"loss"
"1789",2009,"R16",16,"Kardinia Park","Geelong","Melbourne",46,17,15,117,11,5,71,64839.6837648896,22,28,"Regular","2009.16.Geelong.Melbourne","2009.16",2009-07-18,FALSE,1649.24826798835,1361.98706370332,"win"
"1790",2009,"R16",16,"M.C.G.","Richmond","North Melbourne",0,12,13,85,12,13,85,0,17,19,"Regular","2009.16.Richmond.North Melbourne","2009.16",2009-07-19,FALSE,1391.88666818402,1391.66469514645,"draw"
"1791",2009,"R16",16,"Docklands","Carlton","Sydney",61,19,10,124,9,9,63,714175.896369736,18,21,"Regular","2009.16.Carlton.Sydney","2009.16",2009-07-18,FALSE,1506.68127111548,1447.64198893145,"win"
"1792",2009,"R16",16,"Football Park","Port Adelaide","West Coast",36,17,10,112,11,10,76,2133506.548813,31,42,"Regular","2009.16.Port Adelaide.West Coast","2009.16",2009-07-19,FALSE,1451.48876054239,1398.52362962347,"win"
"1793",2009,"R16",16,"Docklands","Essendon","Western Bulldogs",-33,11,4,70,15,13,103,0,-5,-16,"Regular","2009.16.Essendon.Western Bulldogs","2009.16",2009-07-17,FALSE,1537.90219790752,1624.7367388271,"loss"
"1794",2009,"R17",17,"M.C.G.","Carlton","Collingwood",-54,4,16,40,14,10,94,0,-21,-36,"Regular","2009.17.Carlton.Collingwood","2009.17",2009-07-24,FALSE,1536.3314020376,1556.94707671361,"loss"
"1795",2009,"R17",17,"M.C.G.","Geelong","Hawthorn",1,15,9,99,14,14,98,-64839.6837648896,-14,-32,"Regular","2009.17.Geelong.Hawthorn","2009.17",2009-07-25,FALSE,1654.80817973862,1490.63626278401,"win"
